ID,English source,Arabic current,Badini current,Translation status,Surface,Feature,Source file/key,Hardcoded?,Duplicate/inconsistent?,Native review needed?,Notes
S13U-0900,Resume the queue before continuing.,معلومات,زانیاری,COMPLETE,Clinic Portal,queue,clinic-portal/src/features/live-queue/presentation/messages.ts#queueIsPaused,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0901,Return Home,العودة إلى الرئيسية,ب ڤەگەرە بو سەرەکی,COMPLETE,Flutter,home/navigation,"mobile/lib/l10n/app_{en,ar,ku}.arb#returnHome",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0902,Return to dashboard,العودة إلى لوحة المتابعة,ڤەگەڕە سەرەکی,COMPLETE,Clinic Portal,home/navigation,clinic-portal/src/i18n/index.ts#back,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0903,Return to portal,معلومات,زانیاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor/presentation/messages.ts#returnHome,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0904,Return to Workspace,العودة إلى مساحة العمل,ڤەگەڕە جهێ کاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-notifications/presentation/messages.ts#returnWorkspace; clinic-portal/src/features/doctor-schedule/presentation/messages.ts#returnWorkspace; clinic-portal/src/features/doctor-settings/presentation/messages.ts#returnWorkspace,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0905,Returns a normal notEnqueued state for an owned appointment before staff assigns a ticket. Never exposes another patient identity. Wait estimates are ranges and are suspended while paused.,,,USER_VISIBLE,Backend user-visible,appointments,backend/src/modules/queue/presentation/queue.controller.ts:114,No,No,Yes,Sprint 13U backend boundary classification: USER_VISIBLE.
S13U-0906,Returns advisory slots derived from active doctor-clinic schedules and current appointment conflicts. Appointment creation always revalidates availability. Empty days are successful results. Operational schedule internals are never returned.,,,USER_VISIBLE,Backend user-visible,doctor portal,backend/src/modules/appointments/presentation/booking-options.controller.ts:52,No,No,Yes,Sprint 13U backend boundary classification: USER_VISIBLE.
S13U-0907,"Returns only options represented by active doctors, active specialties, active clinics, and active doctor-clinic assignments visible to the authenticated directory scope.",,,USER_VISIBLE,Backend user-visible,doctor portal,backend/src/modules/doctors/presentation/doctors.controller.ts:82,No,No,Yes,Sprint 13U backend boundary classification: USER_VISIBLE.
S13U-0908,Reversal count,عدد العكس,زانیاری,COMPLETE,Clinic Portal,billing,clinic-portal/src/features/billing/presentation/messages.ts#reversalCount,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0909,Reversals,عمولات معكوسة,ڤەگەراندنێن کومیسیونێ,COMPLETE,Clinic Portal,billing,clinic-portal/src/features/billing/presentation/messages.ts#reversals,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0910,Reversed,معكوسة,زانیاری,COMPLETE,Clinic Portal,billing,clinic-portal/src/features/billing/presentation/messages.ts#reversed,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0911,Review and manage clinic appointments.,راجع مواعيد العيادة وأدرها.,ژوانێن کلینیکێ ببینە و ڕێک بخە.,COMPLETE,Clinic Portal,appointments,clinic-portal/src/features/clinical-presentation/messages.ts#appointmentHelp,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0912,Review appointment,مراجعة الموعد,ژڤانیێ پێداچوون بکە,COMPLETE,Flutter,appointments,"mobile/lib/l10n/app_{en,ar,ku}.arb#reviewAppointment",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0913,Review the appointment details and arrive at the recommended time.,راجع تفاصيل الموعد واحضر في الوقت الموصى به.,وردەکاریێن وەعدەیێ ببینە و د دەمێ پێشنیارکری دا بەرهەڤ بە.,COMPLETE,Flutter,appointments,"mobile/lib/l10n/app_{en,ar,ku}.arb#notificationBookingNext",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0914,Review the highlighted information.,راجع المعلومات المحددة.,زانیاری,COMPLETE,Clinic Portal,administration,clinic-portal/src/features/administration/presentation/messages.ts#validation,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0915,Review the related workspace when safe.,متابعة,بەردەوام بە,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-notifications/presentation/messages.ts#genericAction,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0916,Review the schedule before the break.,متابعة,بەردەوام بە,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-notifications/presentation/messages.ts#breakAction,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0917,Review the update and follow any instructions shown.,راجع التحديث واتبع التعليمات الظاهرة.,نووکرنێ ببینە و رێنماییێن دیار بکە.,COMPLETE,Flutter,notifications,"mobile/lib/l10n/app_{en,ar,ku}.arb#notificationGeneralNext",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0918,Review the updated appointment context.,متابعة,بەردەوام بە,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-notifications/presentation/messages.ts#rescheduledAction,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0919,Review this queue action before continuing.,راجع إجراء الطابور قبل المتابعة.,بەری بەردەوامبوونێ کارێ ڕێزێ بپشکنە.,COMPLETE,Clinic Portal,queue,clinic-portal/src/features/live-queue/presentation/production-messages.ts#confirmDescription,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0920,Role assignment is no longer active.,,,MACHINE_CONTRACT,Backend user-visible,authentication,backend/src/modules/identity/presentation/jwt-auth.guard.ts:105,No,No,No,Sprint 13U backend boundary classification: MACHINE_CONTRACT.
S13U-0921,"Role, capability, visibility, or tenant policy denied access.",,,USER_VISIBLE,Backend user-visible,shared,backend/src/modules/doctors/presentation/doctors.controller.ts:49,No,No,Yes,Sprint 13U backend boundary classification: USER_VISIBLE.
S13U-0922,Room,الغرفة,ژوور,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-patients/presentation/messages.ts#room; clinic-portal/src/features/doctor-settings/presentation/messages.ts#room; clinic-portal/src/features/doctor/presentation/messages.ts#room; clinic-portal/src/i18n/index.ts#room,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0923,Routine queue mutation is unavailable.,,,MACHINE_CONTRACT,Backend user-visible,queue,backend/src/modules/queue/application/queue.service.ts:203,No,No,No,Sprint 13U backend boundary classification: MACHINE_CONTRACT.
S13U-0924,RTL status,حالة الاتجاه من اليمين,رەوش,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-settings/presentation/messages.ts#rtlStatus,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0925,Running behind,معلومات,زانیاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-schedule/presentation/messages.ts#runningBehind,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0926,Running on time,في الموعد,ل دەمێ خو دا,COMPLETE,Clinic Portal,shared,clinic-portal/src/i18n/index.ts#onTime,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0927,Running {minutes} minutes late,معلومات,زانیاری,COMPLETE,Clinic Portal,shared,clinic-portal/src/i18n/index.ts#late,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0929,Saving language,جارٍ حفظ اللغة,زمان دهێتە پاراستن,COMPLETE,Flutter,home/navigation,"mobile/lib/l10n/app_{en,ar,ku}.arb#savingLanguage",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0930,Saving…,جارٍ الحفظ…,دهێتە پاراستن…,COMPLETE,Clinic Portal,clinic management,clinic-portal/src/features/clinical-presentation/messages.ts#saving,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0931,Saxlem,,,BRAND_NAME,Clinic Portal; Flutter,administration,"clinic-portal/src/components/doctor-shell.tsx:2; clinic-portal/src/components/shell.tsx:12; clinic-portal/src/features/administration/presentation/administration-workspace.tsx:720; clinic-portal/src/features/portal-foundation/presentation/portal-shell.tsx:131; mobile/lib/l10n/app_{en,ar,ku}.arb#appName",No,No,No,"Saxlem is an approved product brand, not translatable UI copy."
S13U-0932,"Saxlem brings trusted care, appointments, and live clinic updates into one calm experience.",يجمع ساكسلم الرعاية الموثوقة والمواعيد وتحديثات العيادة المباشرة في تجربة هادئة واحدة.,ساخله‌م چاڤدێرییا باوەرپێکری، وەعدە و نویکرنێن زیندی یێن کلینیکێ د ئەزموونەکا ئارام دا دکەتە ئێک.,COMPLETE,Flutter,appointments,"mobile/lib/l10n/app_{en,ar,ku}.arb#welcomeBody",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0933,Saxlem Clinic Portal,بوابة عيادات ساخلم,پۆرتالا کلینیکێ یا ساخله‌م,COMPLETE,Clinic Portal,clinic management,clinic-portal/src/i18n/index.ts#app,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0934,Saxlem Doctor Workspace,مساحة عمل الطبيب,زانیاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor/presentation/messages.ts#app,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0935,Saxlem services are temporarily unavailable.,خدمات ساكلم غير متاحة مؤقتاً.,بەردەست نینە,COMPLETE,Clinic Portal,administration,clinic-portal/src/features/administration/presentation/messages.ts#unavailable,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0936,Schedule,الجدول,خشتە,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor/presentation/messages.ts#schedule; clinic-portal/src/features/portal-foundation/presentation/foundation-messages.ts#schedule; clinic-portal/src/i18n/index.ts#schedule,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0937,Schedule Alerts,تنبيهات الجدول,زانیاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-schedule/presentation/messages.ts#scheduleAlerts,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0938,Schedule notifications,معلومات,زانیاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-settings/presentation/messages.ts#scheduleNotifications,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0939,Schedule unavailable,غير متاح,بەردەست نینە,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-schedule/presentation/messages.ts#unavailable,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0940,Scheduled,معلومات,زانیاری,COMPLETE,Clinic Portal; Flutter,clinic management,"clinic-portal/src/features/clinical-presentation/messages.ts#scheduled; mobile/lib/l10n/app_{en,ar,ku}.arb#scheduled",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0941,Search,بحث,لێ بگەرە,COMPLETE,Clinic Portal,clinic management,clinic-portal/src/features/clinical-presentation/messages.ts#search,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0942,Search appointments,المعلومات,زانیاری,COMPLETE,Clinic Portal,appointments,clinic-portal/src/i18n/index.ts#searchLabel,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0943,"Search by name, phone number, or patient ID",معلومات,زانیاری,COMPLETE,Clinic Portal,profile/account,clinic-portal/src/i18n/index.ts#searchHint,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
